customer,response,coverage,effective_to_date,marital_status,policy,renew_offer_type,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,education_Bachelor,education_College,education_Doctor,education_High School or Below,education_Master,employmentstatus_Disabled,employmentstatus_Employed,employmentstatus_Medical Leave,employmentstatus_Retired,employmentstatus_Unemployed,gender_F,gender_M,location_code_Rural,location_code_Suburban,location_code_Urban,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,vehicle_size_Large,vehicle_size_Medsize,vehicle_size_Small
MS41162,No,Basic,1/26/11,Single,Personal L3,Offer1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
PU25891,No,Basic,1/11/11,Married,Special L2,Offer1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
RB81636,No,Basic,1/15/11,Single,Personal L2,Offer2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
SX26335,No,Extended,2/8/11,Married,Personal L3,Offer4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
AZ95587,No,Extended,1/11/11,Single,Special L3,Offer3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
DS81757,No,Basic,1/9/11,Single,Personal L1,Offer4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
OJ94107,No,Premium,2/4/11,Married,Personal L2,Offer1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
LP84436,No,Extended,1/21/11,Single,Personal L2,Offer3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
YV64727,No,Premium,2/16/11,Married,Corporate L3,Offer3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
LM19287,Yes,Extended,2/24/11,Married,Personal L1,Offer1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ZU18643,No,Extended,1/18/11,Married,Corporate L2,Offer4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
AZ82578,No,Basic,1/30/11,Married,Corporate L3,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
XC67861,No,Basic,1/9/11,Divorced,Corporate L2,Offer1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
YC43143,No,Extended,2/1/11,Married,Personal L3,Offer2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
EK59571,Yes,Premium,2/28/11,Married,Corporate L2,Offer1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
GD83998,No,Basic,1/31/11,Single,Personal L2,Offer4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
WA25797,Yes,Basic,2/17/11,Married,Personal L3,Offer2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
PD27940,No,Extended,2/12/11,Married,Personal L3,Offer4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
BS77946,No,Extended,2/24/11,Married,Personal L1,Offer1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
YM50253,No,Basic,2/1/11,Single,Personal L3,Offer2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
NR15332,No,Basic,2/6/11,Married,Personal L2,Offer2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
RC62865,No,Extended,1/23/11,Single,Personal L2,Offer3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CC15295,No,Extended,1/21/11,Married,Personal L2,Offer2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
KA61892,Yes,Basic,1/20/11,Married,Personal L3,Offer2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
OS94884,No,Basic,1/6/11,Married,Personal L2,Offer1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
ND87334,No,Basic,2/22/11,Married,Corporate L3,Offer2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
ML93326,No,Basic,2/27/11,Married,Personal L1,Offer1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
YL74911,Yes,Basic,2/21/11,Divorced,Personal L3,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
JP69864,Yes,Basic,1/29/11,Single,Personal L1,Offer1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
HL53154,No,Extended,2/22/11,Single,Personal L3,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
RI78966,No,Basic,2/21/11,Married,Personal L3,Offer1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
IC13702,No,Basic,1/10/11,Single,Personal L3,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
BE10809,Yes,Basic,1/18/11,Single,Personal L1,Offer1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
HT87217,No,Extended,1/16/11,Divorced,Personal L2,Offer3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
TH95618,No,Basic,1/6/11,Married,Personal L2,Offer1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
TS19868,No,Basic,1/27/11,Married,Personal L1,Offer4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
LP45550,No,Premium,1/15/11,Divorced,Personal L3,Offer2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
QR87004,No,Basic,1/9/11,Divorced,Personal L3,Offer3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
OE75747,No,Basic,1/28/11,Married,Personal L2,Offer3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
DX91392,Yes,Basic,2/26/11,Single,Personal L2,Offer2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
AB72731,No,Basic,1/4/11,Married,Personal L2,Offer2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
RU49126,No,Basic,2/1/11,Married,Personal L2,Offer2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
IS12901,No,Basic,1/27/11,Married,Personal L3,Offer2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
IX37561,No,Basic,2/14/11,Single,Personal L3,Offer3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
HH90090,No,Basic,1/23/11,Divorced,Personal L2,Offer2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
IU25463,No,Premium,2/18/11,Married,Personal L2,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
KC11055,No,Extended,1/24/11,Married,Personal L3,Offer3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
PD33979,No,Basic,2/18/11,Married,Personal L2,Offer2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
NK71023,No,Extended,1/19/11,Single,Personal L2,Offer4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
AB13432,No,Basic,1/4/11,Single,Personal L3,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
OZ97704,No,Basic,2/7/11,Single,Personal L3,Offer3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
UF46533,No,Basic,1/30/11,Single,Corporate L3,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
XP47431,Yes,Extended,2/17/11,Married,Personal L1,Offer2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
GK73582,No,Extended,1/13/11,Single,Personal L1,Offer3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
RV98763,No,Extended,2/8/11,Married,Personal L3,Offer3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
II62831,No,Basic,1/29/11,Married,Special L2,Offer4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
XK33449,No,Basic,2/5/11,Single,Special L3,Offer4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
TR85083,No,Basic,1/20/11,Married,Personal L3,Offer2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
EO95328,No,Basic,1/27/11,Married,Personal L2,Offer4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
EN21086,No,Basic,1/9/11,Divorced,Personal L2,Offer1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
YL83902,No,Extended,1/11/11,Married,Personal L3,Offer1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
AZ62651,No,Premium,2/17/11,Single,Corporate L3,Offer4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ZW25874,No,Basic,2/16/11,Single,Special L3,Offer1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
EH41854,No,Extended,2/10/11,Single,Personal L1,Offer3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
MW70227,Yes,Extended,2/19/11,Married,Personal L1,Offer1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
SL22297,No,Premium,1/21/11,Single,Personal L1,Offer1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
RV14138,Yes,Extended,2/27/11,Single,Personal L3,Offer1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
UO62808,No,Basic,2/4/11,Married,Corporate L1,Offer2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
ZX64745,No,Basic,1/18/11,Single,Personal L2,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
FL34139,No,Basic,2/3/11,Single,Personal L2,Offer1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
TS11219,No,Basic,1/2/11,Single,Personal L2,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
XX12304,No,Basic,1/9/11,Married,Personal L1,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
SD64087,No,Premium,1/19/11,Married,Corporate L2,Offer1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
OY38576,No,Basic,1/11/11,Divorced,Corporate L3,Offer2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
BG76355,No,Extended,1/31/11,Married,Personal L3,Offer3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
IP66913,No,Extended,1/11/11,Single,Personal L3,Offer2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
LE95702,Yes,Basic,2/11/11,Single,Special L3,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
KX54357,No,Extended,1/22/11,Married,Corporate L3,Offer2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
EZ78112,No,Basic,2/24/11,Single,Special L3,Offer1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
XN16891,No,Basic,2/28/11,Divorced,Personal L1,Offer4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
XK31350,No,Extended,1/25/11,Married,Corporate L1,Offer4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
CC30924,No,Premium,2/26/11,Married,Corporate L3,Offer4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
IT78748,Yes,Extended,2/19/11,Married,Special L3,Offer1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
KY33386,Yes,Basic,1/2/11,Divorced,Personal L3,Offer1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
CO44221,No,Basic,1/2/11,Married,Personal L1,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
LK60013,No,Basic,1/26/11,Married,Personal L2,Offer3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
DE21533,No,Basic,2/2/11,Divorced,Personal L2,Offer1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
YS94121,No,Basic,2/27/11,Divorced,Personal L1,Offer1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
UK68427,Yes,Extended,1/20/11,Single,Personal L3,Offer2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
TE49565,No,Basic,1/17/11,Married,Personal L3,Offer2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
RA88421,No,Extended,1/17/11,Married,Personal L3,Offer3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
KQ51983,No,Basic,2/24/11,Single,Personal L1,Offer1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
CD88896,Yes,Basic,2/14/11,Single,Corporate L3,Offer2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
YV22553,No,Basic,2/20/11,Married,Corporate L3,Offer1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
WU14435,No,Basic,2/19/11,Married,Corporate L1,Offer1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
XV84099,Yes,Basic,2/8/11,Married,Corporate L1,Offer1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
RI24911,Yes,Basic,2/6/11,Single,Personal L3,Offer2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
KO26461,No,Extended,2/27/11,Married,Personal L2,Offer1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
HI14283,No,Premium,2/1/11,Married,Personal L3,Offer1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
PT50227,No,Basic,2/23/11,Married,Personal L3,Offer3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
BH36570,No,Basic,1/11/11,Married,Personal L3,Offer1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
TX17484,No,Basic,2/10/11,Married,Personal L2,Offer1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
CT41158,No,Extended,2/25/11,Divorced,Corporate L1,Offer2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
AO87348,No,Basic,2/16/11,Single,Personal L3,Offer2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
DE55857,No,Basic,1/30/11,Single,Personal L3,Offer2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
LF66923,No,Basic,2/11/11,Married,Corporate L3,Offer2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
CN24514,No,Basic,1/14/11,Married,Personal L1,Offer3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
UW32074,No,Basic,2/14/11,Divorced,Corporate L3,Offer1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
HP36979,No,Extended,2/3/11,Married,Personal L2,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
PP40919,No,Extended,1/31/11,Single,Personal L1,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
RO73268,No,Extended,2/15/11,Divorced,Corporate L2,Offer3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
HO61691,No,Basic,2/27/11,Divorced,Personal L1,Offer4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
BS13062,No,Extended,1/21/11,Married,Personal L2,Offer4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
FO35655,No,Extended,1/14/11,Single,Corporate L3,Offer1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
HR10526,No,Basic,1/25/11,Married,Personal L2,Offer1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
IA63417,No,Premium,2/2/11,Divorced,Personal L3,Offer3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
BH35016,No,Basic,2/9/11,Divorced,Personal L3,Offer1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
PK52952,No,Basic,2/28/11,Single,Personal L3,Offer1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
OD76309,Yes,Basic,1/27/11,Divorced,Personal L3,Offer1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
IL28481,No,Extended,2/19/11,Married,Personal L3,Offer4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
GY55092,Yes,Extended,2/18/11,Divorced,Personal L3,Offer2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
UF33451,No,Extended,2/14/11,Married,Personal L3,Offer1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
CF15558,No,Basic,1/30/11,Married,Personal L3,Offer2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
JM62924,No,Extended,2/9/11,Married,Personal L3,Offer3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
EM66435,No,Basic,2/6/11,Divorced,Corporate L3,Offer1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
QX45933,No,Basic,2/23/11,Married,Personal L1,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
JI71369,No,Basic,2/22/11,Married,Personal L1,Offer1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
JU93290,No,Basic,1/16/11,Divorced,Personal L2,Offer1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
GU66096,No,Basic,2/2/11,Married,Personal L2,Offer2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
UC33108,No,Extended,2/22/11,Married,Personal L1,Offer1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
LW93867,No,Basic,1/3/11,Married,Corporate L1,Offer1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
OU78470,No,Extended,2/27/11,Single,Corporate L3,Offer2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
XW90265,No,Basic,2/15/11,Married,Personal L2,Offer1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
HS67749,No,Extended,1/11/11,Married,Corporate L1,Offer4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
VZ51506,No,Basic,1/21/11,Single,Corporate L3,Offer2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
UI64281,No,Basic,1/26/11,Married,Personal L3,Offer1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
AE98193,No,Basic,1/1/11,Single,Personal L1,Offer1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
AZ74055,No,Premium,2/23/11,Married,Personal L3,Offer4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
XS76911,No,Extended,2/4/11,Married,Personal L3,Offer1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
